SHOP_MONTH,CUST_CODE,TOTAL_SPEND_CUST,TOTAL_TRANS_CUST,TOTAL_TRANS_CUST_PREVIOUS_MONTH,TOTAL_SPEND_CUST_PREVIOUS_MONTH
2007-12-01,CUST0000896306,20.759999999999998,9,6,4.85
2007-12-01,CUST0000826662,87.149999999999991,52,17,49.62
2007-12-01,CUST0000635118,13.14,4,2,2.62
2007-12-01,CUST0000503950,9.41,8,15,18.319999999999993
2007-12-01,CUST0000207946,5.7900000000000009,5,20,52.94
2007-12-01,CUST0000092356,0.86,1,7,10.86
2007-12-01,CUST0000349451,27.55,16,41,119.63999999999997
2007-12-01,CUST0000183115,9.43,3,46,182.97000000000003
2007-12-01,CUST0000723680,24.87,5,6,26.320000000000004
2007-12-01,CUST0000111606,18.83,8,66,96.130000000000024
2007-12-01,CUST0000013258,6.67,12,48,93.490000000000038
2007-12-01,CUST0000837778,32.06,19,20,40.709999999999994
2007-12-01,CUST0000917992,71.990000000000009,30,40,183.13999999999993
2007-12-01,CUST0000747920,15.230000000000002,10,40,63.66
2007-12-01,CUST0000361812,204.20999999999995,62,7,7.82
2007-12-01,CUST0000642271,18.24,8,8,9.5699999999999985
2007-12-01,CUST0000936813,55.23,27,40,100.02000000000001
2007-12-01,CUST0000914368,94.45,46,37,110.67
2007-12-01,CUST0000987141,12.87,9,9,23.580000000000005
2007-12-01,CUST0000638798,207.09999999999991,91,34,72
2007-12-01,CUST0000774241,6.33,7,11,15.19
2007-12-01,CUST0000022777,5.2200000000000006,2,2,7.4499999999999993
2007-12-01,CUST0000718942,43.66,17,22,31.400000000000006
2007-12-01,CUST0000371194,3.5300000000000002,2,4,8.58
2007-12-01,CUST0000844640,103.26000000000005,50,1,0.98
2007-12-01,CUST0000041090,4.53,3,36,97.9
2007-12-01,CUST0000809769,87.55,55,78,144.45000000000005
2007-12-01,CUST0000670321,3.0300000000000002,3,2,1.42
2007-12-01,CUST0000793932,36.53,33,64,144.19000000000005
2007-12-01,CUST0000940241,2.8899999999999997,4,2,6.3100000000000005
2007-12-01,CUST0000859256,6.3900000000000006,6,1,0.8
2007-12-01,CUST0000429198,0.32,1,2,0.65
2007-12-01,CUST0000961285,5.8899999999999988,7,7,6.33
2007-12-01,CUST0000780201,4.01,3,2,2.6900000000000004
2007-12-01,CUST0000200457,6.3199999999999994,5,21,29.019999999999996
2007-12-01,CUST0000484093,83.27000000000001,51,89,157.62
2007-12-01,CUST0000250316,0.86,1,4,7.77
2007-12-01,CUST0000904289,10.16,5,5,12.719999999999999
2007-12-01,CUST0000875791,1.19,2,1,0.86
2007-12-01,CUST0000602753,3.2199999999999998,3,2,1.8399999999999999
2007-12-01,CUST0000651348,18.12,6,16,18.740000000000002
2007-12-01,CUST0000074259,25.79,14,15,12.73
2007-12-01,CUST0000897944,47.480000000000004,42,16,23.180000000000003
2007-12-01,CUST0000371746,2.5500000000000003,2,1,1.08
2007-12-01,CUST0000751170,94.13,43,46,124.41000000000003
2007-12-01,CUST0000454208,9.41,2,6,38.330000000000005
2007-12-01,CUST0000561915,232.65000000000006,77,94,230.37999999999985
2007-12-01,CUST0000576800,90.210000000000022,77,11,12.25
2007-12-01,CUST0000067153,2.17,2,1,0.69
2007-12-01,CUST0000466448,2.62,1,2,11.729999999999999
2007-12-01,CUST0000278836,24.66,10,7,5.8899999999999988
2007-12-01,CUST0000379100,1.8900000000000001,2,12,21.770000000000003
2007-12-01,CUST0000952666,38.67,19,3,14.7
2007-12-01,CUST0000522096,3.25,1,4,5.47
2007-12-01,CUST0000644153,47.269999999999996,29,31,70.440000000000012
2007-12-01,CUST0000989297,83.720000000000027,34,52,116.48
2007-12-01,CUST0000202837,3.59,1,1,3.01
2007-12-01,CUST0000281049,20.62,11,12,14.829999999999997
2007-12-01,CUST0000462164,52.82,4,1,1.61
2007-12-01,CUST0000424316,7.98,4,2,1.96
2007-12-01,CUST0000123217,62.569999999999979,42,24,41.349999999999994
2007-12-01,CUST0000310147,5.04,4,25,78.199999999999989
2007-12-01,CUST0000208822,26.53,12,8,5.93
2007-12-01,CUST0000662705,75.500000000000014,27,4,13.18
2007-12-01,CUST0000073903,5.88,1,25,39.42
2007-12-01,CUST0000549082,2.04,1,6,22.21
2007-12-01,CUST0000745016,66.429999999999993,24,10,9.1499999999999986
2007-12-01,CUST0000552533,7.3999999999999986,6,10,18.99
2007-12-01,CUST0000822054,90.769999999999953,56,42,60.169999999999995
2007-12-01,CUST0000196155,2.42,2,2,0.34
2007-12-01,CUST0000543933,35.830000000000005,18,29,52.24
2007-12-01,CUST0000552288,3,2,3,3.0300000000000002
2007-12-01,CUST0000148724,35.519999999999996,18,10,22.340000000000003
2007-12-01,CUST0000195121,73.789999999999992,42,26,59.159999999999989
2007-12-01,CUST0000625677,10.840000000000002,10,1,1.01
2007-12-01,CUST0000980078,3.07,4,2,2.37
2007-12-01,CUST0000285664,192.79000000000002,88,80,103.70000000000007
2007-12-01,CUST0000872455,110.94999999999999,56,12,6.67
2007-12-01,CUST0000654538,59.349999999999994,18,2,4.1400000000000006
2007-12-01,CUST0000567560,6.91,4,4,10.34
2007-12-01,CUST0000133531,55.160000000000004,42,27,40.93
2007-12-01,CUST0000031779,8.0300000000000011,7,1,0.41
2007-12-01,CUST0000230224,64.539999999999992,31,11,54.93
2007-12-01,CUST0000970826,116.48,52,19,31.04
2007-12-01,CUST0000905906,21.530000000000005,22,45,81.88
2007-12-01,CUST0000364367,9.66,7,13,13.54
2007-12-01,CUST0000626491,1.4300000000000002,3,1,0.42
2007-12-01,CUST0000601252,21.56,14,16,26.310000000000006
2007-12-01,CUST0000468727,1.91,1,2,3.0599999999999996
2007-12-01,CUST0000641589,59.159999999999989,26,80,123.16000000000008
2007-12-01,CUST0000307323,6.04,4,4,1.2799999999999998
2007-12-01,CUST0000939653,34.23,10,5,13.41
2007-12-01,CUST0000978165,16.400000000000002,8,20,33.469999999999992
2007-12-01,CUST0000043541,12.21,7,4,3.9
2007-12-01,CUST0000469228,73.209999999999965,27,26,53.12
2007-12-01,CUST0000206560,82.69,34,25,25.9
2007-12-01,CUST0000664398,141.04000000000002,56,44,64.94
2007-12-01,CUST0000659998,86.52,39,6,10.81
2007-12-01,CUST0000758706,36.019999999999996,9,45,80.060000000000045
2007-12-01,CUST0000774938,12.64,10,17,30.91
2007-12-01,CUST0000009859,39.940000000000005,32,46,78.960000000000022
2007-12-01,CUST0000073259,17.669999999999998,5,64,87.65
2007-12-01,CUST0000135397,230.37999999999985,94,33,81.670000000000016
2007-12-01,CUST0000728610,60.06,28,30,57.279999999999994
2007-12-01,CUST0000583261,23.580000000000005,9,26,42.22
2007-12-01,CUST0000695999,36.26,22,24,57.74
2007-12-01,CUST0000787823,49.7,23,5,17.669999999999998
2007-12-01,CUST0000214594,28.400000000000002,10,10,24.66
2007-12-01,CUST0000771768,63.66,40,14,34.540000000000006
2007-12-01,CUST0000899835,128.91,62,4,3.1799999999999997
2007-12-01,CUST0000082996,54.649999999999991,36,54,71.97
2007-12-01,CUST0000046443,11.73,2,46,77.45
2007-12-01,CUST0000315320,2.12,1,1,0.83
2007-12-01,CUST0000114113,56.300000000000011,20,4,5.17
2007-12-01,CUST0000584859,7.4499999999999993,2,7,9.66
2007-12-01,CUST0000922284,0.91,1,1,0.91
2007-12-01,CUST0000849223,38.36,21,2,0.76
2007-12-01,CUST0000242105,8.47,1,1,0.34
2007-12-01,CUST0000464388,75.710000000000008,30,9,9.56
2007-12-01,CUST0000141388,76.980000000000032,20,6,33.75
2007-12-01,CUST0000671293,23.909999999999997,13,3,2.83
2007-12-01,CUST0000915203,61.44,58,3,4.84
2007-12-01,CUST0000627558,15.54,13,12,20.560000000000002
2007-12-01,CUST0000777781,71.97,54,15,24.539999999999996
2007-12-01,CUST0000534768,48.94,23,74,184.79999999999993
2007-12-01,CUST0000757938,0.98,1,32,72.899999999999991
2007-12-01,CUST0000400799,32.75,14,37,58.099999999999994
2007-12-01,CUST0000457813,61.990000000000009,32,9,12.629999999999999
2007-12-01,CUST0000438977,21.280000000000005,22,3,3.2199999999999998
2007-12-01,CUST0000175060,100.7,85,31,40.089999999999996
2007-12-01,CUST0000966436,144.45000000000005,78,117,220.99999999999989
2007-12-01,CUST0000486685,1.57,1,2,1.7799999999999998
2007-12-01,CUST0000283997,0.85,1,38,196.40999999999997
2007-12-01,CUST0000961479,14.010000000000002,7,52,114.17000000000002
2007-12-01,CUST0000002813,6.74,7,3,22.91
2007-12-01,CUST0000032037,45.829999999999984,14,45,70.64
2007-12-01,CUST0000063352,5.26,6,8,10.5
2007-12-01,CUST0000641331,33.9,20,46,87.47
2007-12-01,CUST0000122615,4.91,2,4,5.41
2007-12-01,CUST0000830944,79.879999999999967,51,15,24.08
2007-12-01,CUST0000711412,13.18,4,42,70.91
2007-12-01,CUST0000466500,26.23,3,3,3.8299999999999996
2007-12-01,CUST0000638194,7.64,3,10,12.64
2007-12-01,CUST0000415481,13.629999999999999,15,17,26.51
2007-12-01,CUST0000958596,35.38000000000001,26,10,12.309999999999999
2007-12-01,CUST0000624072,4.65,3,1,0.42
2007-12-01,CUST0000768789,0.33,1,1,0.75
2007-12-01,CUST0000530965,3.02,2,6,18.900000000000002
2007-12-01,CUST0000554024,116.5600000000001,83,3,4.53
2007-12-01,CUST0000971165,23.549999999999997,9,74,192.21
2007-12-01,CUST0000978584,10.52,3,3,2.62
2007-12-01,CUST0000464070,141.07000000000002,47,8,11.540000000000001
2007-12-01,CUST0000409759,179.07999999999998,67,25,148.63
2007-12-01,CUST0000419761,40.089999999999996,31,13,25.589999999999996
2007-12-01,CUST0000899336,60.33,24,32,68.72
2007-12-01,CUST0000616217,9.3899999999999988,6,3,2.09
2007-12-01,CUST0000075238,177.29999999999995,103,67,128.03
2007-12-01,CUST0000699659,10.88,6,2,4.86
2007-12-01,CUST0000871730,260.55,32,7,10.779999999999998
2007-12-01,CUST0000530003,66.160000000000011,26,14,34.650000000000006
2007-12-01,CUST0000605493,101.81000000000002,48,24,47.970000000000013
2007-12-01,CUST0000159136,210.13,98,2,1.4300000000000002
2007-12-01,CUST0000227510,106.44000000000001,52,49,79.810000000000016
2007-12-01,CUST0000895686,4.18,1,1,4.18
2007-12-01,CUST0000343404,5.57,3,3,7.99
2007-12-01,CUST0000434013,8.77,7,11,27.819999999999997
2007-12-01,CUST0000279094,8.66,5,30,30.849999999999998
2007-12-01,CUST0000590074,22.119999999999997,18,18,17.209999999999997
2007-12-01,CUST0000011075,41.909999999999989,27,6,9.84
2007-12-01,CUST0000352367,64.94,44,94,146.92999999999995
2007-12-01,CUST0000566190,33.550000000000004,9,10,23.67
2007-12-01,CUST0000208696,15.26,12,4,8.620000000000001
2007-12-01,CUST0000139306,0.42,1,5,2.89
2007-12-01,CUST0000543374,187.04,51,21,29.349999999999998
2007-12-01,CUST0000099290,33.519999999999996,22,12,44.69
2007-12-01,CUST0000301763,69.789999999999978,47,36,51.399999999999984
2007-12-01,CUST0000740681,0.21,1,1,0.59
2007-12-01,CUST0000372422,271.8,80,78,167.77999999999997
2007-12-01,CUST0000058515,8.99,5,34,69.210000000000008
2007-12-01,CUST0000618211,298.56000000000006,60,28,53.189999999999991
2007-12-01,CUST0000154221,0.61,1,1,6.3
2007-12-01,CUST0000495818,5.3699999999999992,2,8,17.11
2007-12-01,CUST0000016404,40.24,26,27,93.06
2007-12-01,CUST0000848593,25.78,20,3,7.64
2007-12-01,CUST0000394681,18.08,9,7,12.21
2007-12-01,CUST0000096236,0.43,1,1,0.06
2007-12-01,CUST0000037123,119.89999999999998,67,31,52.210000000000008
2007-12-01,CUST0000513743,175.26999999999992,55,16,50.39
2007-12-01,CUST0000239714,124.72000000000003,58,48,92.63000000000001
2007-12-01,CUST0000716819,77.45,46,5,8.99
2007-12-01,CUST0000342401,18.63,9,18,19.25
2007-12-01,CUST0000256667,0.82,1,3,16.189999999999998
2007-12-01,CUST0000543233,488.50999999999988,162,84,150.45
2007-12-01,CUST0000996753,46.349999999999994,29,74,137.69000000000005
2007-12-01,CUST0000266254,13.41,5,2,1.8900000000000001
2007-12-01,CUST0000984181,46.11,21,34,84.14
2007-12-01,CUST0000215855,4.84,3,6,11.76
2007-12-01,CUST0000154418,1.61,1,1,1.29
2007-12-01,CUST0000838387,30.940000000000005,20,6,8.17
2007-12-01,CUST0000842243,5.17,5,2,3.5300000000000002
2007-12-01,CUST0000306717,25.93,2,4,3.25
2007-12-01,CUST0000860569,52.569999999999986,18,40,76.240000000000009
2007-12-01,CUST0000281501,34.85,26,18,35.830000000000005
2007-12-01,CUST0000156703,142.04,73,9,10.22
2007-12-01,CUST0000331640,0.27,1,3,1.31
2007-12-01,CUST0000419069,1.36,1,1,1.36
2007-12-01,CUST0000705667,17.37,13,3,5.52
2007-12-01,CUST0000093119,13.11,5,1,0.54
2007-12-01,CUST0000408487,3.35,2,1,0.32
2007-12-01,CUST0000380710,18.45,4,11,18.54
2007-12-01,CUST0000107193,31.04,19,54,76.90000000000002
2007-12-01,CUST0000805119,2.58,1,1,0.43
2007-12-01,CUST0000329537,97.139999999999986,42,14,49.76
2007-12-01,CUST0000669376,19.25,18,28,54.690000000000012
2007-12-01,CUST0000105393,124.41000000000003,46,28,41.7
2007-12-01,CUST0000447587,25.589999999999996,13,38,69.689999999999969
2007-12-01,CUST0000059479,80.61,49,62,100.41000000000003
2007-12-01,CUST0000986734,182.59000000000009,112,2,5.3699999999999992
2007-12-01,CUST0000722076,16.39,8,18,72.40000000000002
2007-12-01,CUST0000979784,0.39,1,1,0.39
2007-12-01,CUST0000846433,59.300000000000004,29,88,192.79000000000002
2007-12-01,CUST0000506753,12.07,7,16,21.290000000000003
2007-12-01,CUST0000049674,8.01,4,2,25.97
2007-12-01,CUST0000965885,0.01,1,1,0.01
2007-12-01,CUST0000794408,0.34,2,1,2.9
2007-12-01,CUST0000029089,2.64,1,5,13.11
2007-12-01,CUST0000200775,103.51000000000002,26,37,112.76
2007-12-01,CUST0000328009,22.340000000000003,10,23,36.44
2007-12-01,CUST0000704959,69.689999999999969,38,35,71.550000000000011
2007-12-01,CUST0000800070,47.37,34,31,78.919999999999987
2007-12-01,CUST0000482464,8.87,5,10,32.27
2007-12-01,CUST0000403088,106.35000000000004,68,82,135.31000000000009
2007-12-01,CUST0000529848,22.27,13,1,9.7
2007-12-01,CUST0000836803,54.690000000000012,28,29,46.349999999999994
2007-12-01,CUST0000833037,22.24,6,26,35.38000000000001
2007-12-01,CUST0000061502,103.21000000000002,75,22,45.7
2007-12-01,CUST0000587643,107.97999999999999,43,16,21.66
2007-12-01,CUST0000644466,37.17,24,8,19.759999999999998
2007-12-01,CUST0000590105,134.15000000000003,28,98,210.13
2007-12-01,CUST0000018686,240.15999999999994,74,56,141.04000000000002
2007-12-01,CUST0000524537,93.68,12,62,128.91
2007-12-01,CUST0000420601,3.3100000000000005,4,4,2.62
2007-12-01,CUST0000185462,30.919999999999998,11,2,2.35
2007-12-01,CUST0000642873,21.82,4,2,4.5299999999999994
2007-12-01,CUST0000917977,18.11,7,17,18.13
2007-12-01,CUST0000246378,95.94000000000004,72,48,101.81000000000002
2007-12-01,CUST0000856600,7.29,5,1,1.82
2007-12-01,CUST0000249396,19.05,3,3,3.62
2007-12-01,CUST0000711746,1.65,2,1,2.06
2007-12-01,CUST0000171269,69.27,25,35,106.77000000000001
2007-12-01,CUST0000795333,15.47,13,7,21.29
2007-12-01,CUST0000242370,4.6999999999999993,8,10,28.400000000000002
2007-12-01,CUST0000057847,107.51999999999998,41,12,28.83
2007-12-01,CUST0000188842,49.820000000000007,28,11,28.169999999999998
2007-12-01,CUST0000884926,35.849999999999994,30,28,58.229999999999983
2007-12-01,CUST0000787330,23.180000000000003,16,22,21.530000000000005
2007-12-01,CUST0000109875,33.320000000000007,14,12,37.820000000000007
2007-12-01,CUST0000149498,2.46,2,18,44.38
2007-12-01,CUST0000437165,20.32,2,18,22.119999999999997
2007-12-01,CUST0000340397,27.449999999999992,19,4,4.9700000000000006
2007-12-01,CUST0000165133,1.98,5,61,100.44999999999997
2007-12-01,CUST0000275779,1.36,2,4,35.05
2007-12-01,CUST0000178377,59.669999999999995,43,9,12.219999999999999
2007-12-01,CUST0000832236,24.11,12,71,128.42000000000004
2007-12-01,CUST0000256303,80.060000000000045,45,7,10.05
2007-12-01,CUST0000141808,0.97,1,1,0.83
2007-12-01,CUST0000231556,16.9,15,15,27.450000000000003
2007-12-01,CUST0000035890,87.65,64,8,19.080000000000002
2007-12-01,CUST0000817000,78.660000000000011,7,29,82.61999999999999
2007-12-01,CUST0000564860,52.94,20,20,25.750000000000004
2007-12-01,CUST0000130313,4.75,4,5,9.83
2007-12-01,CUST0000828437,51.480000000000004,37,46,83.88000000000001
2007-12-01,CUST0000312377,8.25,4,1,4.08
2007-12-01,CUST0000309908,8.06,9,91,207.09999999999991
2007-12-01,CUST0000148849,9.3,5,131,236.20999999999998
2007-12-01,CUST0000355014,2.5,3,11,45.879999999999995
2007-12-01,CUST0000122195,103.70000000000007,80,33,40.6
2007-12-01,CUST0000902177,37.08,1,1,0.37
2007-12-01,CUST0000397211,138.85999999999999,41,27,105.55000000000001
2007-12-01,CUST0000554021,30.599999999999994,15,67,178.28
2007-12-01,CUST0000561927,11.39,4,7,12.21
2007-12-01,CUST0000812410,43.410000000000004,39,7,18.11
2007-12-01,CUST0000299156,39.49,24,30,71.990000000000009
2007-12-01,CUST0000886802,5.71,5,17,35.010000000000005
2007-12-01,CUST0000845975,33.52,21,30,56.62
2007-12-01,CUST0000536900,60.08,25,76,107.83000000000003
2007-12-01,CUST0000313862,100.44999999999997,61,27,35.760000000000005
2007-12-01,CUST0000661427,89.490000000000023,30,2,2.01
2007-12-01,CUST0000248972,4.18,1,1,1.19
2007-12-01,CUST0000293873,62.819999999999993,10,10,10.399999999999999
2007-12-01,CUST0000242856,1.54,1,1,1.54
2007-12-01,CUST0000195321,17.11,8,8,8.42
2007-12-01,CUST0000502649,22.21,6,8,20.58
2007-12-01,CUST0000475903,74.39,30,7,8.29
2007-12-01,CUST0000294517,0.86,1,1,1.23
2007-12-01,CUST0000281062,57.74,24,2,2.87
2007-12-01,CUST0000877762,93.490000000000038,48,24,39.49
2007-12-01,CUST0000666226,4.1000000000000005,4,1,11.36
2007-12-01,CUST0000445244,3.8200000000000003,3,9,8.07
2007-12-01,CUST0000467543,154.90999999999988,81,38,66.370000000000019
2007-12-01,CUST0000534181,9.48,1,1,9.48
2007-12-01,CUST0000632740,51.890000000000015,28,23,37.830000000000005
2007-12-01,CUST0000562561,9.63,8,1,0.98
2007-12-01,CUST0000767282,38.330000000000005,6,7,8.2600000000000016
2007-12-01,CUST0000986278,225.75999999999991,80,7,10.04
2007-12-01,CUST0000662370,13.129999999999999,2,1,9.48
2007-12-01,CUST0000770451,19.64,17,4,3.6399999999999997
2007-12-01,CUST0000758622,26.98,13,22,28.650000000000002
2007-12-01,CUST0000705199,154.84,93,47,127.82000000000001
2007-12-01,CUST0000156083,25,11,50,103.26000000000005
2007-12-01,CUST0000997577,1.73,2,6,8.3600000000000012
2007-12-01,CUST0000203903,3.75,1,1,0.75
2007-12-01,CUST0000338272,31.400000000000006,22,62,204.20999999999995
2007-12-01,CUST0000248812,39.559999999999995,24,87,90.090000000000018
2007-12-01,CUST0000098319,44.719999999999992,38,36,54.649999999999991
2007-12-01,CUST0000482602,0.23,1,1,0.23
2008-01-01,CUST0000085399,44.38000000000001,21,15,44.800000000000004
2008-01-01,CUST0000512821,1.26,3,2,1.82
2008-01-01,CUST0000908339,12.530000000000001,12,6,9.6
2008-01-01,CUST0000638824,3.6799999999999997,2,1,0.43
2008-01-01,CUST0000233275,0.86,1,1,1.11
2008-01-01,CUST0000835262,6.3599999999999994,4,1,0.43
2008-01-01,CUST0000439130,26.98,25,26,33.36999999999999
2008-01-01,CUST0000281469,31.63,27,44,103.64000000000001
2008-01-01,CUST0000477293,12.18,12,6,11.330000000000002
2008-01-01,CUST0000715467,50.71,56,33,89.640000000000015
2008-01-01,CUST0000932232,11.1,6,12,30.28
2008-01-01,CUST0000350287,13.32,11,14,18.750000000000004
2008-01-01,CUST0000227510,50.310000000000009,27,67,150.28000000000011
2008-01-01,CUST0000017325,81.700000000000045,54,53,91.520000000000024
2008-01-01,CUST0000161411,148.90999999999994,56,65,150.95000000000005
2008-01-01,CUST0000347023,10.559999999999999,6,47,64.980000000000032
2008-01-01,CUST0000599230,23.44,7,14,23.94
2008-01-01,CUST0000352929,14.36,11,52,81.39
2008-01-01,CUST0000649717,24.849999999999998,10,43,101.98999999999997
2008-01-01,CUST0000111606,40.69,13,17,27.51
2008-01-01,CUST0000773032,9.18,6,2,3.46
2008-01-01,CUST0000794328,12.71,3,5,9.379999999999999
2008-01-01,CUST0000736244,2.9699999999999998,3,10,14.219999999999999
2008-01-01,CUST0000980851,2.7699999999999996,5,15,19.4
2008-01-01,CUST0000607596,41.179999999999993,16,8,9.0499999999999989
2008-01-01,CUST0000464409,24.41,14,96,150.88999999999996
2008-01-01,CUST0000049643,10.73,2,45,88.829999999999984
2008-01-01,CUST0000041050,45.39,34,15,31.199999999999996
2008-01-01,CUST0000561205,70.86999999999999,51,25,40.62
2008-01-01,CUST0000652732,53.54,26,34,92.429999999999978
2008-01-01,CUST0000442754,4.51,4,3,6.19
2008-01-01,CUST0000322562,88.829999999999984,45,13,23.8
2008-01-01,CUST0000871730,71.1,16,16,41.819999999999993
2008-01-01,CUST0000514631,27.96,19,23,25.03
2008-01-01,CUST0000585617,28.169999999999995,27,124,188.18000000000006
2008-01-01,CUST0000961479,30.669999999999998,23,85,161.93
2008-01-01,CUST0000796375,3.01,1,1,1.87
2008-01-01,CUST0000540195,31.479999999999993,11,110,322.84000000000009
2008-01-01,CUST0000156274,29.650000000000002,18,10,14.530000000000001
2008-01-01,CUST0000629928,32.769999999999996,18,27,51.7
2008-01-01,CUST0000818214,1.11,1,1,0.42
2008-01-01,CUST0000845975,61.339999999999996,29,25,43.5
2008-01-01,CUST0000418887,1.24,2,10,13.84
2008-01-01,CUST0000838387,28.32,25,6,9.91
2008-01-01,CUST0000860570,20.999999999999996,12,7,8.12
2008-01-01,CUST0000811783,83.27000000000001,57,16,52.999999999999993
2008-01-01,CUST0000691573,12.479999999999999,9,65,154.34999999999994
2008-01-01,CUST0000159895,77.42,42,7,10.91
2008-01-01,CUST0000633906,221.10000000000014,125,32,61.77000000000001
2008-01-01,CUST0000130700,0.01,1,1,0.01
2008-01-01,CUST0000072921,41.649999999999991,15,5,10.88
2008-01-01,CUST0000969450,6.19,3,4,6.29
2008-01-01,CUST0000503338,7.3100000000000005,5,11,21.24
2008-01-01,CUST0000572630,5.4599999999999991,6,40,100.19999999999999
2008-01-01,CUST0000997122,172.59999999999994,93,76,127.83999999999999
2008-01-01,CUST0000248215,21.930000000000003,16,15,33.93
2008-01-01,CUST0000272186,2.07,7,2,1.61
2008-01-01,CUST0000420119,245.67999999999992,102,22,53.35
2008-01-01,CUST0000657980,10.5,5,3,33.37
2008-01-01,CUST0000510974,1.11,1,2,2.44
2008-01-01,CUST0000426701,2.43,1,59,82.510000000000019
2008-01-01,CUST0000632878,2.7,4,36,54.34
2008-01-01,CUST0000065191,81.13,44,76,135.18000000000004
2008-01-01,CUST0000017137,3.8,3,6,5.18
2008-01-01,CUST0000899835,139.29999999999987,66,4,6.8599999999999994
2008-01-01,CUST0000318273,135.18000000000004,76,11,16.6
2008-01-01,CUST0000503266,11.809999999999999,3,11,14.790000000000003
2008-01-01,CUST0000848108,95.630000000000024,57,48,110.33999999999999
2008-01-01,CUST0000822054,43.889999999999993,30,1,0.98
2008-01-01,CUST0000121005,7.5,5,4,8.36
2008-01-01,CUST0000678601,5.6599999999999993,5,22,39.44
2008-01-01,CUST0000020366,38.97,17,23,28.57
2008-01-01,CUST0000995305,38.030000000000015,24,2,37.769999999999996
2008-01-01,CUST0000340800,0.98,1,2,1.8900000000000001
2008-01-01,CUST0000923406,29.040000000000006,20,22,37.89
2008-01-01,CUST0000172891,77.950000000000017,60,30,44.350000000000009
2008-01-01,CUST0000307261,0.79999999999999993,2,22,26.490000000000006
2008-01-01,CUST0000416013,3.6900000000000004,3,6,18.16
2008-01-01,CUST0000511962,1.54,1,1,1.54
2008-01-01,CUST0000473525,12.85,4,3,3.59
2008-01-01,CUST0000116158,33.93,15,41,68.59
2008-01-01,CUST0000863361,12.860000000000001,12,5,8.92
2008-01-01,CUST0000784030,23.009999999999994,13,79,159.85
2008-01-01,CUST0000789571,64.740000000000023,36,57,127.77000000000001
2008-01-01,CUST0000294517,0.93,2,2,4.08
2008-01-01,CUST0000285720,179.46,73,15,60.599999999999994
2008-01-01,CUST0000747393,75.69,50,25,38.250000000000014
2008-01-01,CUST0000053927,74.66,61,113,183.00999999999991
2008-01-01,CUST0000451201,125.71999999999998,59,17,29.19
2008-01-01,CUST0000136043,144.52000000000007,110,11,11.11
2008-01-01,CUST0000615249,8.03,6,6,13.45
2008-01-01,CUST0000298310,126.63999999999996,92,17,20.269999999999996
2008-01-01,CUST0000806887,1.8900000000000001,2,2,0.93
2008-01-01,CUST0000852587,43.77000000000001,17,4,6.35
2008-01-01,CUST0000420363,188.20999999999992,106,10,12.39
2008-01-01,CUST0000058269,44.730000000000004,33,8,18.32
2008-01-01,CUST0000854290,0.98,1,2,2.33
2008-01-01,CUST0000916905,52.190000000000005,29,2,3.49
2008-01-01,CUST0000664430,5.46,1,1,0.21
2008-01-01,CUST0000025370,1.11,1,1,0.73
2008-01-01,CUST0000364905,232.60999999999996,119,96,188.78999999999985
2008-01-01,CUST0000237515,20.009999999999998,8,3,3.8800000000000003
2008-01-01,CUST0000398783,12.73,9,21,62.920000000000009
2008-01-01,CUST0000817762,3.49,2,1,2.18
2008-01-01,CUST0000774121,10.120000000000001,3,47,78.94
2008-01-01,CUST0000884926,24.32,9,18,32.769999999999996
2008-01-01,CUST0000156703,137.11,83,58,81.499999999999972
2008-01-01,CUST0000417479,151.42000000000004,80,14,25.300000000000004
2008-01-01,CUST0000077225,14.829999999999998,16,2,3.92
2008-01-01,CUST0000146678,14.149999999999999,7,9,10.22
2008-01-01,CUST0000018220,2.55,1,3,8.24
2008-01-01,CUST0000142044,108.43000000000002,58,76,180.16000000000003
2008-01-01,CUST0000296108,6.38,4,6,10.03
2008-01-01,CUST0000201555,2.06,1,1,2.06
2008-01-01,CUST0000448280,75.919999999999973,51,17,38.210000000000008
2008-01-01,CUST0000115463,40.54,36,19,39.61
2008-01-01,CUST0000613062,62.920000000000009,21,9,20.82
2008-01-01,CUST0000239360,36.02,21,10,12.39
2008-01-01,CUST0000135397,126.55999999999999,67,53,66.88
2008-01-01,CUST0000151592,31.199999999999996,15,23,45.61
2008-01-01,CUST0000183156,37.769999999999996,2,21,54.96
2008-01-01,CUST0000523687,0.46,1,1,1.19
2008-01-01,CUST0000802824,20.67,7,11,23.68
2008-01-01,CUST0000159136,108.80999999999999,70,49,92.660000000000039
2008-01-01,CUST0000343413,3.3800000000000003,5,23,33.679999999999993
2008-01-01,CUST0000467012,37.519999999999996,16,5,7.3100000000000005
2008-01-01,CUST0000771481,38.210000000000008,17,29,67.160000000000011
2008-01-01,CUST0000263489,7.8400000000000007,8,73,98.41
2008-01-01,CUST0000398965,34.880000000000017,26,8,9.86
2008-01-01,CUST0000831709,3.31,2,1,1.75
2008-01-01,CUST0000711412,54.370000000000005,30,7,20.67
2008-01-01,CUST0000131615,40.500000000000007,20,11,11.38
2008-01-01,CUST0000214594,12.33,7,2,1.03
2008-01-01,CUST0000638261,8.42,6,6,8.03
2008-01-01,CUST0000404935,92.660000000000039,49,69,93.019999999999982
2008-01-01,CUST0000316509,41.390000000000008,27,83,137.11
